CHART_DATE,CHART_YEAR,CHART_MONTH,CHART_WEEK,ICE_SEASON,SEA_AREA,NCT_AREA,MYI_AREA,FYI_AREA,YOUNGICE_AREA,NEWICE_AREA
20/11/1980,1980,11,47,1980,386512.8071,375258.3779,188115.1359,114429.1348,75892.79985,6312.620613
27/11/1980,1980,11,48,1980,386512.8064,375288.153,194581.9519,145322.1097,43265.82897,4028.173012
04/12/1980,1980,12,49,1980,386512.8059,375568.1544,192053.8772,158699.0522,33838.65888,3332.604803
11/12/1980,1980,12,50,1980,386512.8077,375457.9041,185112.238,192401.1935,13194.3802,0
31/01/1981,1981,1,5,1981,386512.8077,376082.9676,169468.5614,196302.072,8263.472509,5944.704448
28/02/1981,1981,2,9,1981,386512.8077,370258.1949,176251.1652,193541.1059,7889.701477,1096.509479
31/03/1981,1981,3,14,1981,386512.8077,376128.2788,158559.4635,198286.479,19744.92294,3647.118984
30/04/1981,1981,4,18,1981,386512.8073,369227.0081,150835.7259,218828.9458,3468.838723,0
15/05/1981,1981,5,20,1981,386512.8074,374534.0522,158459.1838,211442.8764,8209.648596,0
04/06/1981,1981,6,23,1981,386512.8072,364539.3561,176360.2901,197272.8207,0,0
11/06/1981,1981,6,24,1981,386512.8073,349851.1586,173380.2613,186390.9259,0,0
18/06/1981,1981,6,25,1981,386512.8067,332247.8723,185873.2064,162277.8761,0,0
25/06/1981,1981,6,26,1981,386512.8077,304150.6878,164743.8731,156495.2724,0,0
02/07/1981,1981,7,27,1981,386512.8071,300980.6805,178140.6367,130060.3105,0,0
09/07/1981,1981,7,28,1981,386512.8071,302598.6859,182413.9566,127006.5608,0,0
16/07/1981,1981,7,29,1981,386512.8074,263081.2052,157488.239,111273.026,0,0
23/07/1981,1981,7,30,1981,386512.8074,272198.8809,152459.2991,121020.0187,0,0
30/07/1981,1981,7,31,1981,386512.8077,229990.8891,151528.4246,79235.73297,0,0
06/08/1981,1981,8,32,1981,386512.8076,229980.5604,166002.9143,63977.64612,0,0
13/08/1981,1981,8,33,1981,386512.8075,218887.5011,152326.7674,67196.17414,0,0
20/08/1981,1981,8,34,1981,386512.8081,190960.5649,167438.5869,24139.04362,0,0
27/08/1981,1981,8,35,1981,386512.8072,215028.7303,198770.576,14623.46391,0,2335.272036
03/09/1981,1981,9,36,1981,386512.8073,251683.4941,216118.1411,23047.78519,0,14573.01858
10/09/1981,1981,9,37,1981,386512.8074,229027.2851,219737.5191,9616.678766,0,0
17/09/1981,1981,9,38,1981,386512.8075,174063.1923,172154.9289,786.3703819,0,1218.459917
24/09/1981,1981,9,39,1981,386512.8075,213858.1662,193487.7025,4136.135926,0,18840.23328
01/10/1981,1981,10,40,1981,386512.8077,210042.5921,185443.3248,0,8946.980889,20494.45445
08/10/1981,1981,10,41,1981,386512.8075,249193.5326,163428.6368,1079.723306,57129.52589,38447.57611
15/10/1981,1981,10,42,1981,386512.8087,201382.8437,128139.7389,222.3569178,41639.03644,34596.05679
22/10/1981,1981,10,43,1981,386512.8062,338108.21,113976.4544,3957.919277,153826.6481,72912.51772
29/10/1981,1981,10,44,1981,386512.806,368775.8091,106682.9928,38040.57968,211306.4721,23455.82627
05/11/1981,1981,11,45,1981,386512.8069,375288.9075,117355.5336,78157.32121,186070.0184,2543.013792
12/11/1981,1981,11,46,1981,386512.8066,373602.2714,143001.19,114064.9407,124345.9285,5279.717801
19/11/1981,1981,11,47,1981,386512.8075,375390.4579,132571.523,148710.5031,103844.3273,3226.137387
26/11/1981,1981,11,48,1981,386512.8079,375487.6813,135074.9575,225961.328,20804.69554,1511.966584
03/12/1981,1981,12,49,1981,386512.8066,375409.9412,105617.0639,180757.4547,94963.62563,7116.165519
10/12/1981,1981,12,50,1981,386512.8077,375393.5209,112346.6688,243901.0969,22053.09756,4747.459481
31/12/1981,1981,12,1,1982,386512.8084,374451.6972,89842.45001,261608.5839,28988.94077,3838.033822
31/01/1982,1982,1,5,1982,386512.8222,377113.4741,73551.63316,281958.3221,29436.22857,0
28/02/1982,1982,2,9,1982,386512.8221,373282.3807,138826.429,241400.4939,0,0
31/03/1982,1982,3,14,1982,386512.8223,373077.0956,151365.5868,229232.6783,108.2946291,0
30/04/1982,1982,4,18,1982,386512.8225,352389.2234,158725.3805,204487.721,0,0
15/05/1982,1982,5,20,1982,386512.8223,346669.1954,27864.36472,237730.7791,28462.61731,60716.10614
17/06/1982,1982,6,25,1982,386512.8224,258176.2909,131755.4522,135064.9046,0,0
24/06/1982,1982,6,26,1982,386512.8224,230138.4274,113571.6178,119168.3244,0,0
01/07/1982,1982,7,27,1982,386512.8223,244328.3063,125960.1186,120613.4362,0,0
08/07/1982,1982,7,28,1982,386512.8214,238523.0862,123517.7323,116545.6589,0,0
15/07/1982,1982,7,29,1982,386512.8219,182840.9054,118594.9205,64684.72062,0,0
22/07/1982,1982,7,30,1982,386512.8222,182184.288,110965.3382,71922.98899,0,0
29/07/1982,1982,7,31,1982,386512.8225,180799.7082,126649.9568,56006.34355,0,0
05/08/1982,1982,8,32,1982,386512.822,193933.9789,97734.34104,99069.08397,0,0
12/08/1982,1982,8,33,1982,386512.8221,172328.7365,103916.9796,68826.00087,0,0
19/08/1982,1982,8,34,1982,386512.8222,180439.4003,93672.53644,86766.86381,0,0
26/08/1982,1982,8,35,1982,386512.8222,184749.1147,100652.2578,84096.85696,0,0
02/09/1982,1982,9,36,1982,386512.8227,160767.8515,103364.8147,57403.03682,0,0
09/09/1982,1982,9,37,1982,386512.8223,154214.6479,134891.5202,22069.72081,0,0
16/09/1982,1982,9,38,1982,386512.8223,152481.2299,114009.2802,41328.3726,0,0
23/09/1982,1982,9,39,1982,386512.8223,165433.3125,107241.6487,18875.88022,0,39315.78357
30/09/1982,1982,9,40,1982,386512.8222,178290.7965,123469.4647,25383.23615,732.4877478,34041.97656
07/10/1982,1982,10,41,1982,386512.8224,226091.8345,155181.3054,0,29912.75904,46791.59705
14/10/1982,1982,10,42,1982,386512.8222,260290.096,175703.1343,0,48809.68992,42056.45187
21/10/1982,1982,10,43,1982,386512.8222,343296.8219,193502.1464,0,115528.7854,40062.49986
28/10/1982,1982,10,44,1982,386512.8225,373755.424,124416.555,37082.56663,169386.779,53018.28184
04/11/1982,1982,11,45,1982,386512.8219,375628.0278,176408.5557,92222.45145,112289.3634,4743.617709
11/11/1982,1982,11,46,1982,386512.8217,375430.9584,178861.1983,147739.06,56692.37723,3150.405682
18/11/1982,1982,11,47,1982,386512.8222,375765.2303,150428.4277,172883.4392,59405.53178,3765.669918
25/11/1982,1982,11,48,1982,386512.8221,375593.3625,189911.2681,144256.8454,50646.70125,1697.996222
02/12/1982,1982,12,49,1982,386512.8222,375605.9102,185271.2001,161411.536,18797.35234,21032.73353
09/12/1982,1982,12,50,1982,386512.8223,375965.6865,135012.9578,199390.8138,16630.36517,35478.6094
16/12/1982,1982,12,51,1982,386512.8223,374532.0121,127287.698,184264.5173,32543.46562,40567.88806
31/12/1982,1982,12,1,1983,386512.8221,375866.9835,175238.4285,149874.9855,58123.09639,3276.311659
31/01/1983,1983,1,5,1983,386512.8075,374199.263,168674.0681,157009.5205,55280.14277,2917.879662
28/02/1983,1983,2,9,1983,386512.8075,375907.8269,176235.922,201394.0697,1225.703068,4607.229866
31/03/1983,1983,3,14,1983,386512.8075,381906.5706,194984.2471,167393.1562,18421.72041,5269.272226
30/04/1983,1983,4,18,1983,386512.8075,375991.3282,143974.8428,195815.7961,33744.23173,10982.26204
15/05/1983,1983,5,20,1983,386512.8074,375589.6197,165590.9722,147257.7692,43760.10633,29333.96676
09/06/1983,1983,6,24,1983,386512.8071,343478.1632,152883.0235,196552.5454,0,0
16/06/1983,1983,6,25,1983,386512.8074,343291.0971,159078.4512,191233.6585,0,0
23/06/1983,1983,6,26,1983,386512.8077,336096.6474,140808.4138,201604.7102,0,0
30/06/1983,1983,6,27,1983,386512.8082,333067.9794,170795.2368,169419.0715,0,0
07/07/1983,1983,7,28,1983,386512.8071,302274.87,174884.1479,134881.0303,0,0
14/07/1983,1983,7,29,1983,386512.8078,286704.6571,168273.8828,126744.0852,0,0
21/07/1983,1983,7,30,1983,386512.8068,281988.685,123036.4064,168601.436,0,0
28/07/1983,1983,7,31,1983,386512.8072,286115.2479,209938.7278,84447.3856,0,0
04/08/1983,1983,8,32,1983,386512.8076,277909.4909,185138.5,100296.9086,0,0
11/08/1983,1983,8,33,1983,386512.8075,275354.1044,177509.9463,105785.6047,0,0
18/08/1983,1983,8,34,1983,386512.8075,267615.6536,214468.8232,60867.22131,0,0
25/08/1983,1983,8,35,1983,386512.8075,258691.7032,219532.896,46470.03715,0,0
01/09/1983,1983,9,36,1983,386512.8076,261820.2364,211814.7346,55143.82818,0,0
08/09/1983,1983,9,37,1983,386512.8058,285387.2607,220126.1273,73578.96823,0,0
15/09/1983,1983,9,38,1983,386512.8074,294541.8616,223844.2279,77968.38235,0,0
22/09/1983,1983,9,39,1983,386512.8079,307906.5986,219557.7229,90160.20574,0,7009.924299
29/09/1983,1983,9,40,1983,386512.8081,353929.4462,186159.6102,107192.6304,34569.55254,31635.62743
06/10/1983,1983,10,41,1983,386512.8071,370191.5954,294411.4707,842.6814909,39831.36842,47103.78925
13/10/1983,1983,10,42,1983,386512.8069,375227.8265,279642.0461,2150.758728,87718.32631,16506.61892
20/10/1983,1983,10,43,1983,386512.8072,375235.74,281761.9122,54139.44215,49180.18886,898.991908
27/10/1983,1983,10,44,1983,386512.8072,375736.2686,289786.1018,81114.79347,15611.91192,0
03/11/1983,1983,11,45,1983,386512.8071,374553.8657,299236.6686,76452.0989,9315.90267,182.6593156
10/11/1983,1983,11,46,1983,386512.8071,370663.2926,293760.8441,71342.82728,3762.718754,8477.596066
17/11/1983,1983,11,47,1983,386512.8073,374954.6422,294577.5939,64564.5628,10468.74905,8853.35422
24/11/1983,1983,11,48,1983,386512.8072,375862.1585,285747.2473,75369.86948,17863.55606,3535.003606
01/12/1983,1983,12,49,1983,386512.8076,373943.8836,261250.9042,68143.60433,17283.27129,33593.96049
08/12/1983,1983,12,50,1983,386512.8076,375402.7661,266089.0731,85080.11614,26107.59059,3919.852032
31/12/1983,1983,12,1,1984,386512.8067,369820.3229,265095.1594,97289.50005,16941.07063,146.1597891
31/01/1984,1984,1,5,1984,386512.8076,375807.0844,262074.5409,115475.5718,3588.94112,0
29/02/1984,1984,2,9,1984,386512.8076,375888.2936,267698.3284,110444.0217,1475.859106,0
31/03/1984,1984,3,14,1984,386512.8073,375842.9621,236010.3308,100905.2732,22677.40603,22677.40603
30/04/1984,1984,4,18,1984,386512.8074,371340.2936,267265.7151,109089.7014,0,0
15/05/1984,1984,5,20,1984,386512.8079,374739.8212,265304.0962,114135.9485,0,0
31/05/1984,1984,5,22,1984,386512.8076,371185.1418,259881.8487,117123.9601,0,0
14/06/1984,1984,6,24,1984,386512.807,343212.1523,239141.4871,109839.3102,0,0
21/06/1984,1984,6,25,1984,386512.8072,336850.8873,247873.0837,94788.26452,0,0
28/06/1984,1984,6,26,1984,386512.8075,330178.4565,233524.4484,101178.0173,0,0
08/07/1984,1984,7,28,1984,386512.8079,328086.9206,263544.9799,66680.6633,0,3110.717781
15/07/1984,1984,7,29,1984,386512.808,327397.2034,270672.3357,61190.65721,0,0
22/07/1984,1984,7,30,1984,386512.8076,340539.5433,293132.8908,51345.19507,0,0
29/07/1984,1984,7,31,1984,386512.8072,319026.5625,287964.5953,30369.34605,692.621115,0
05/08/1984,1984,8,32,1984,386512.8074,307216.2935,253863.4345,54986.68679,0,0
12/08/1984,1984,8,33,1984,386512.8077,306224.8992,175279.0135,138233.9452,0,0
19/08/1984,1984,8,34,1984,386512.8081,323115.9959,169920.4852,160286.18,0,0
26/08/1984,1984,8,35,1984,386512.8075,315982.0462,210240.8631,107703.0521,2129.355269,0
02/09/1984,1984,9,36,1984,386512.8068,311144.8045,215754.2123,99825.2937,0,0
09/09/1984,1984,9,37,1984,386512.8074,313134.5389,258117.9653,56936.58878,0,0
16/09/1984,1984,9,38,1984,386512.8076,295709.5453,248544.8767,49398.69276,0,0
23/09/1984,1984,9,39,1984,386512.8076,266311.3445,168867.8004,102019.3244,0,15.58645509
30/09/1984,1984,9,40,1984,386512.8069,285835.2539,155295.4046,116429.7843,0,22017.62748
07/10/1984,1984,10,41,1984,386512.8066,308684.537,219248.43,0,47877.22444,43194.15965
14/10/1984,1984,10,42,1984,386512.8074,354431.0699,230987.5544,0,49377.15716,79902.48741
21/10/1984,1984,10,43,1984,386512.8075,374801.481,257675.6892,5670.764853,71640.80055,49210.28107
28/10/1984,1984,10,44,1984,386512.8075,375393.6205,259552.8918,95959.35012,28897.10365,0
04/11/1984,1984,11,45,1984,386512.8079,375433.8507,249312.2251,116428.1162,19998.54394,0
11/11/1984,1984,11,46,1984,386512.8078,375105.6425,272528.8491,95160.60123,11345.92492,2194.900255
18/11/1984,1984,11,47,1984,386512.8065,373893.7062,250642.1712,119286.8149,8923.489332,3995.598796
25/11/1984,1984,11,48,1984,386512.8074,375820.7278,256629.841,111225.1819,13483.80143,2676.772217
02/12/1984,1984,12,49,1984,386512.8064,375602.7678,256408.0582,109589.1585,17371.14152,1530.884189
31/12/1984,1984,12,1,1985,386512.8076,375736.3526,239786.1149,145569.6091,0,0
31/01/1985,1985,1,5,1985,386512.8079,375482.0814,246621.8681,138113.8029,0,0
28/02/1985,1985,2,9,1985,386512.8076,375925.2326,243608.8517,142060.0882,0,0
31/03/1985,1985,3,14,1985,386512.8076,375946.1217,236578.0261,145335.4981,0,0
30/04/1985,1985,4,18,1985,386512.8075,375787.495,205764.0756,178985.5188,0,0
15/05/1985,1985,5,20,1985,386512.8076,371446.3883,175870.0275,185827.4547,20137.01122,0
09/06/1985,1985,6,24,1985,386512.8078,348749.4061,168093.0644,182265.3668,7706.831932,0
16/06/1985,1985,6,25,1985,386512.8071,350669.0062,178183.2792,175546.7542,5476.06744,0
23/06/1985,1985,6,26,1985,386512.8066,341543.613,174943.8293,173657.2977,0,0
30/06/1985,1985,6,27,1985,386512.8073,330083.3313,174142.8011,161764.8548,0,539.0639993
07/07/1985,1985,7,28,1985,386512.8067,358426.2032,178556.5785,186391.6989,0,0
14/07/1985,1985,7,29,1985,386512.8064,334775.1098,190170.417,151575.7789,0,0
21/07/1985,1985,7,30,1985,386512.8078,332853.4851,184618.3319,155120.5859,0,0
28/07/1985,1985,7,31,1985,386512.8069,320426.5626,168525.5415,159011.8383,0,0
04/08/1985,1985,8,32,1985,386512.8071,331072.5263,212736.1589,126254.4549,0,0
11/08/1985,1985,8,33,1985,386512.8072,317939.3545,201579.3538,125143.3891,0,0
18/08/1985,1985,8,34,1985,386512.808,319393.3546,209372.9992,118968.8458,0,0
25/08/1985,1985,8,35,1985,386512.8076,294950.8451,163801.818,137228.6321,0,0
01/09/1985,1985,9,36,1985,386512.8075,309629.6971,181648.2144,137000.7008,0,0
08/09/1985,1985,9,37,1985,386512.8076,289408.762,205678.2249,92272.84529,0,0
15/09/1985,1985,9,38,1985,386512.8074,289999.8212,218925.693,79601.79045,0,56.14110261
22/09/1985,1985,9,39,1985,386512.8075,323348.8898,229916.2455,99185.95476,0,3154.415629
29/09/1985,1985,9,40,1985,386512.8081,323352.4216,268811.4298,55527.32518,0,8250.585368
06/10/1985,1985,10,41,1985,386512.8073,330629.4432,293238.5666,0,5025.571433,37138.02437
13/10/1985,1985,10,42,1985,386512.808,366917.5184,301831.0793,0,31787.21751,36901.18173
20/10/1985,1985,10,43,1985,386512.8082,375093.2857,253402.3171,0,130926.5226,1196.599556
27/10/1985,1985,10,44,1985,386511.5984,375479.7158,291083.8367,43274.8326,51259.29871,0
03/11/1985,1985,11,45,1985,386512.8076,375868.4165,264434.3064,44672.90367,77405.59508,0
10/11/1985,1985,11,46,1985,386512.8076,375866.7031,262252.1731,102077.955,21196.48065,986.1989172
17/11/1985,1985,11,47,1985,386512.8074,375421.9119,231282.0235,140864.7665,13875.97101,206.5738152
24/11/1985,1985,11,48,1985,386512.8075,376019.8625,248760.7635,133560.9996,4191.04421,0
01/12/1985,1985,12,49,1985,386512.8077,375709.3046,204371.6913,113579.4152,54202.93128,14358.76967
31/12/1985,1985,12,1,1986,386512.8073,376121.9673,189483.3135,176775.1544,19060.25517,0
31/01/1986,1986,1,5,1986,386512.8075,376061.6197,208688.647,161168.6717,15090.25015,1565.238699
28/02/1986,1986,2,9,1986,386512.8077,375978.2755,191726.3347,191716.5249,2418.196143,268.6884603
31/03/1986,1986,3,14,1986,386512.8075,375757.2683,207063.6344,179069.1035,0.814932906,0
30/04/1986,1986,4,18,1986,386512.8075,375850.9093,193308.1315,172745.7425,14321.25345,6137.680048
31/05/1986,1986,5,22,1986,386512.8074,358648.8529,197217.9238,143559.9206,23494.44663,3760.645948
10/06/1986,1986,6,24,1986,386512.807,335980.7757,186588.5252,141056.8477,13636.53975,4121.322911
17/06/1986,1986,6,25,1986,386512.8074,319659.5583,199665.8307,124547.9322,0,3588.724153
24/06/1986,1986,6,26,1986,386512.8075,340717.5551,207449.0147,136747.2273,0,5012.678836
01/07/1986,1986,7,27,1986,386512.807,330199.3672,193838.2556,142819.8816,0,0
08/07/1986,1986,7,28,1986,386512.8074,342415.989,241575.3987,110299.477,0,0
15/07/1986,1986,7,29,1986,386512.8073,322402.4169,216787.6955,114706.3466,0,0
22/07/1986,1986,7,30,1986,386512.8069,306352.0846,232522.165,82801.78891,0,0
29/07/1986,1986,7,31,1986,386512.8071,299834.2404,225835.047,82357.81917,0,0
05/08/1986,1986,8,32,1986,386512.8075,294237.1799,227737.8567,75124.91132,0,0
12/08/1986,1986,8,33,1986,386512.8076,274884.806,209929.5265,72924.30638,0,0
19/08/1986,1986,8,34,1986,386512.8073,260545.3305,229813.8152,38351.75466,0,0
26/08/1986,1986,8,35,1986,386512.8075,301474.2169,216510.8527,93746.73248,0,0
02/09/1986,1986,9,36,1986,386512.8075,266683.6349,218588.3915,55080.04058,0,0
09/09/1986,1986,9,37,1986,386512.8075,242530.1542,183428.4318,66310.17264,0,0
16/09/1986,1986,9,38,1986,386512.8075,235075.6498,204758.2392,35115.3336,0,0
23/09/1986,1986,9,39,1986,386512.8074,235572.4104,160920.7214,79021.58913,2557.100968,0
30/09/1986,1986,9,40,1986,386512.8075,275243.0219,233762.8373,38103.59027,0,10717.40692
07/10/1986,1986,10,41,1986,386512.8078,300371.311,260372.1798,151.8572268,18419.41932,21793.98477
14/10/1986,1986,10,42,1986,386512.8068,347788.8692,275144.1362,511.1805516,29388.61109,44792.43368
21/10/1986,1986,10,43,1986,386512.8072,365144.0545,285303.0617,1049.25995,41738.46651,39513.02503
28/10/1986,1986,10,44,1986,386512.8077,374710.0544,252652.4887,20344.13187,107400.1597,0
04/11/1986,1986,11,45,1986,386512.8083,374325.3909,264934.3547,69921.6295,39752.11904,4044.384695
11/11/1986,1986,11,46,1986,386512.8078,375404.1373,262972.3849,86658.64632,30519.70176,0
18/11/1986,1986,11,47,1986,386512.8073,375477.6205,275544.1052,88752.40169,15520.81967,0
25/11/1986,1986,11,48,1986,386512.8075,375756.8208,264158.0854,113017.1212,3294.282432,0
02/12/1986,1986,12,49,1986,386512.8075,375291.0172,265458.0149,113121.3535,1175.438905,0
31/12/1986,1986,12,1,1987,386512.8077,370657.4967,256308.9326,119984.099,3723.290197,0
31/01/1987,1987,1,5,1987,386512.8071,369264.6576,191692.557,138654.3406,47160.58955,3239.573294
28/02/1987,1987,2,9,1987,386512.8075,370844.3981,245472.1083,134374.2874,2987.847898,0
31/03/1987,1987,3,14,1987,386512.8073,370564.783,228950.6749,125124.2006,31627.78765,0
30/04/1987,1987,4,18,1987,386512.8075,369051.15,211350.4475,167034.2325,7974.772147,0
20/05/1987,1987,5,21,1987,386512.8075,367297.1618,181163.2204,182647.7553,16578.38281,2770.862305
11/06/1987,1987,6,24,1987,386512.8075,335574.6777,142468.0284,201730.9474,0,0
18/06/1987,1987,6,25,1987,386512.8076,286307.1163,123209.1453,169806.0243,0,0
25/06/1987,1987,6,26,1987,386512.8081,257140.2481,144694.4465,118879.1901,0,0
02/07/1987,1987,7,27,1987,386512.8075,198993.3288,134144.1961,67670.15456,0,0
09/07/1987,1987,7,28,1987,386512.8076,188805.2151,134897.5994,55873.03903,0,0
16/07/1987,1987,7,29,1987,386512.808,184347.2521,119097.7176,69726.63318,0,0
23/07/1987,1987,7,30,1987,386512.8073,191798.8764,126555.2337,68130.0486,0,0
30/07/1987,1987,7,31,1987,386512.8075,188327.6904,120387.8776,70346.47395,0,0
06/08/1987,1987,8,32,1987,386512.8076,168755.1166,99436.93597,71313.35133,0,0
13/08/1987,1987,8,33,1987,386512.8076,165677.3809,113046.5759,55577.93673,0,0
20/08/1987,1987,8,34,1987,386512.8076,146935.3228,125327.519,21607.80381,0,0
27/08/1987,1987,8,35,1987,386512.807,164082.6358,149203.1708,15501.36301,0,0
03/09/1987,1987,9,36,1987,386512.8077,204208.5528,199233.4017,4975.151109,0,0
10/09/1987,1987,9,37,1987,386512.8072,187599.4641,184588.4443,3011.019872,0,0
17/09/1987,1987,9,38,1987,386512.8075,180909.8482,180695.8245,214.0236817,0,0
24/09/1987,1987,9,39,1987,386512.8079,182826.6234,182581.6638,0,0,244.9595794
01/10/1987,1987,10,40,1987,386512.8077,219034.8967,196757.2125,0,130.3598942,27199.71091
08/10/1987,1987,10,41,1987,386512.8076,230841.8968,183948.2796,0,86.22071254,53255.75856
15/10/1987,1987,10,42,1987,386512.8076,239456.2542,189634.9763,0,40405.39185,14976.00199
22/10/1987,1987,10,43,1987,386512.8077,253729.588,184007.4209,1284.346929,33759.23232,38798.72979
29/10/1987,1987,10,44,1987,386512.807,289497.4679,181456.6887,11973.85173,24622.80449,76595.63169
05/11/1987,1987,11,45,1987,386512.8074,372421.0255,181678.1062,13875.50568,144369.0776,37888.41702
12/11/1987,1987,11,46,1987,386512.8079,375386.0161,193299.259,25202.85483,147779.7075,14312.6103
19/11/1987,1987,11,47,1987,386512.8074,375666.0021,196361.0283,122142.729,64391.86995,830.5880099
26/11/1987,1987,11,48,1987,386512.8074,375481.1291,214213.0167,98929.04526,59511.49837,8750.728956
03/12/1987,1987,12,49,1987,386512.8079,371649.9371,200534.4814,113086.6262,62827.82505,4156.427469
01/01/1988,1988,1,1,1988,386512.8073,371744.5917,187687.0353,177930.3461,16192.75331,0
01/02/1988,1988,2,5,1988,386512.8075,372193.3686,184718.7088,185453.216,11627.70028,0
01/03/1988,1988,3,9,1988,386512.8075,368431.2392,165844.8149,196796.0574,18726.13039,0
01/04/1988,1988,4,14,1988,386512.8075,369148.687,158051.3795,214067.5011,9540.971341,0
01/05/1988,1988,5,18,1988,386512.8073,369795.2311,137625.5698,225083.4188,15176.43204,3228.383928
19/05/1988,1988,5,21,1988,386512.8223,362384.1393,158892.0417,204026.127,0,11274.01101
07/06/1988,1988,6,23,1988,386512.8075,294803.3804,132216.2109,172618.767,0,0
14/06/1988,1988,6,24,1988,386512.8075,297579.9423,136426.9967,170257.2107,0,0
21/06/1988,1988,6,25,1988,386512.8075,255059.8791,98426.70576,162614.3268,0,0
28/06/1988,1988,6,26,1988,386512.8072,259693.6227,163029.1102,96852.49136,0,0
05/07/1988,1988,7,27,1988,386512.8067,214063.0169,149255.7901,65164.3801,0,0
12/07/1988,1988,7,28,1988,386512.8075,212222.1009,171650.4163,40868.33159,0,0
19/07/1988,1988,7,29,1988,386512.8072,216547.9264,160372.0946,57790.91333,0,0
26/07/1988,1988,7,30,1988,386512.8074,234928.0428,184727.7885,51118.15748,0,0
02/08/1988,1988,8,31,1988,386512.8077,235748.7077,201741.6422,34747.53422,0,0
09/08/1988,1988,8,32,1988,386512.8073,245453.0633,223234.8169,22251.62828,0,0
16/08/1988,1988,8,33,1988,386512.8075,244675.329,223962.7242,20952.46222,0,0
23/08/1988,1988,8,34,1988,386512.8073,225859.3512,207152.1109,18757.15922,0,0
30/08/1988,1988,8,35,1988,386512.8074,203779.7747,193873.2158,9922.77497,0,0
06/09/1988,1988,9,36,1988,386512.8073,213441.5067,203138.0428,10210.69141,0,116.7386715
13/09/1988,1988,9,37,1988,386512.807,213274.0585,211692.3934,1581.080584,0,0.584591113
20/09/1988,1988,9,38,1988,386512.8075,235723.609,223875.7478,9280.854476,0,2567.00676
27/09/1988,1988,9,39,1988,386512.8072,230675.9285,211838.7786,7266.400368,0,11570.74947
04/10/1988,1988,10,40,1988,386512.8074,253993.1832,243212.1253,0,0,10922.97867
11/10/1988,1988,10,41,1988,386512.807,290371.4736,237617.7771,0,20982.10142,32472.67662
18/10/1988,1988,10,42,1988,386512.808,352832.6327,255418.121,0,33412.02383,67520.16666
25/10/1988,1988,10,43,1988,386512.807,353044.6352,264189.8154,27302.74425,48487.6711,17723.89041
01/11/1988,1988,11,44,1988,386512.8072,372478.5214,259944.7956,45518.18059,66974.02532,5210.022947
08/11/1988,1988,11,45,1988,386512.8067,375253.9136,251121.3459,115769.2799,12151.58401,1792.685697
15/11/1988,1988,11,46,1988,386512.8085,375253.0051,298582.0277,78628.8916,1339.796933,88.02173016
22/11/1988,1988,11,47,1988,386512.8067,375308.3335,287127.7735,90062.44828,1574.875286,152.1386141
29/11/1988,1988,11,48,1988,386512.8072,375301.2139,281458.5533,88333.98542,7291.111851,2120.089653
01/01/1989,1989,1,1,1989,386512.8079,372104.1572,217801.8102,160069.3337,4392.18777,1098.046943
01/02/1989,1989,2,5,1989,386512.8076,371125.1052,208332.8968,173900.8201,345.0100661,345.0100661
01/03/1989,1989,3,9,1989,386512.8076,370567.115,231401.743,154029.1472,0,0
01/04/1989,1989,4,14,1989,386512.8071,370918.8781,226484.2826,154447.3235,4154.289858,0
01/05/1989,1989,5,18,1989,386512.8074,367872.0103,220913.116,162721.4961,0,0
02/06/1989,1989,6,23,1989,386512.8077,344139.2648,210379.8651,149028.5682,0,0
06/06/1989,1989,6,23,1989,386512.8075,2158.540505,245.4173006,9636.615864,0,0
13/06/1989,1989,6,24,1989,386512.8068,339252.7047,216637.8398,136696.9481,0,0
20/06/1989,1989,6,25,1989,386512.8073,350256.6301,214547.5172,149219.6364,0,0
27/06/1989,1989,6,26,1989,386512.8077,346868.1284,248649.0562,111616.1846,0,0
04/07/1989,1989,7,27,1989,386512.8079,354389.6018,249605.0015,113140.8542,0,0
11/07/1989,1989,7,28,1989,386512.8069,352908.282,237077.0725,124640.8337,0,0
18/07/1989,1989,7,29,1989,386512.808,345627.3989,209403.7904,145044.1795,0,0
25/07/1989,1989,7,30,1989,386512.8069,331330.2347,207042.9833,133510.0453,0,0
01/08/1989,1989,8,31,1989,386512.8076,330696.412,208186.4264,131877.3371,0,0
08/08/1989,1989,8,32,1989,386512.8073,322808.6114,214728.4165,117894.5624,0,0
15/08/1989,1989,8,33,1989,386512.8072,303864.8207,238416.7573,74262.85171,0,0
22/08/1989,1989,8,34,1989,386512.8076,286140.7164,209078.24,85361.07156,0,0
29/08/1989,1989,8,35,1989,386512.8074,259211.8339,214303.6943,48786.68222,0,0
05/09/1989,1989,9,36,1989,386512.8076,235600.6778,208321.5598,28307.75077,0,0
12/09/1989,1989,9,37,1989,386512.8075,245256.5551,188887.5834,60315.57134,0,0
19/09/1989,1989,9,38,1989,386512.8077,280984.3708,219600.0532,67163.61536,0,0
26/09/1989,1989,9,39,1989,386512.8073,287412.0166,206814.3037,77561.03813,0,10072.82608
03/10/1989,1989,10,40,1989,386512.8082,279983.8382,258716.4744,0,0,23969.3127
10/10/1989,1989,10,41,1989,386512.8078,245209.9768,210354.8376,0,393.7518099,37636.64279
17/10/1989,1989,10,42,1989,386512.8076,317162.4298,221084.2439,90.76977101,5721.843416,94041.10992
