CHART_DATE,CHART_YEAR,CHART_MONTH,CHART_WEEK,ICE_SEASON,SEA_AREA,NCT_AREA,MYI_AREA,FYI_AREA,YOUNGICE_AREA,NEWICE_AREA
01/11/1979,1979,11,44,1979,94923.95207,94096.32408,68096.54309,25031.66819,2596.090126,0
08/11/1979,1979,11,45,1979,94923.94981,93832.47762,67038.53517,26345.09097,2217.594129,0
15/11/1979,1979,11,46,1979,94923.95254,94739.71789,66876.09057,27847.07553,809.0188867,0
22/11/1979,1979,11,47,1979,94923.95189,94751.12661,67207.51465,27589.53005,749.1412485,0.085854788
29/11/1979,1979,11,48,1979,94923.95202,94489.66178,66606.62018,27915.60478,305.0567412,87.15906891
06/12/1979,1979,12,49,1979,94923.95104,94524.70666,67339.7761,26926.78811,209.8588721,489.6707015
13/12/1979,1979,12,50,1979,94923.95023,94535.58576,67193.89955,27526.24206,537.2340257,0
31/12/1979,1979,12,1,1980,94923.95152,94898.07009,69893.99346,25628.92985,83.47645575,0
31/01/1980,1980,1,5,1980,94923.96625,94923.96624,69476.08135,26197.87745,0,0
29/02/1980,1980,2,9,1980,94923.96762,94923.96763,69080.05796,26603.88441,0,0
31/03/1980,1980,3,14,1980,94923.96701,94923.96701,69651.62802,25978.76943,0,0
30/04/1980,1980,4,18,1980,94923.97078,94923.97078,66890.69034,28731.88201,0,0
15/05/1980,1980,5,20,1980,94923.96855,94923.96856,67267.34225,28075.35932,0,0
01/06/1980,1980,6,23,1980,94923.96736,94923.96736,64822.95816,31023.99375,0,0
12/06/1980,1980,6,24,1980,94923.96762,94923.96762,62797.98702,32587.16138,0,0
19/06/1980,1980,6,25,1980,94923.96823,94923.96824,66887.3726,28036.59564,0,0
26/06/1980,1980,6,26,1980,94923.96719,94923.96718,68085.09187,26838.87532,0,0
03/07/1980,1980,7,27,1980,94923.9674,94923.9674,70855.11922,24068.84819,0,0
10/07/1980,1980,7,28,1980,94923.96707,94863.46894,62611.37918,32252.08976,0,0
17/07/1980,1980,7,29,1980,94923.96647,94802.99099,71269.04901,23533.94198,0,0
24/07/1980,1980,7,30,1980,94923.96853,92775.98965,70453.59349,22667.39003,0,0
31/07/1980,1980,7,31,1980,94923.967,89424.06019,67418.03039,23083.98799,0,0
07/08/1980,1980,8,32,1980,94923.96619,85840.38393,63218.92397,23683.04551,0,0
14/08/1980,1980,8,33,1980,94923.96944,76475.94797,55387.41948,21655.93673,0,0
21/08/1980,1980,8,34,1980,94923.9665,71050.50404,51887.47273,20476.50185,0,0
